"city","station_name","station_id","year","month","day","mean_temp","lat","lon"
"Ottawa","OTTAWA CDA",4333,1949,7,1,25,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1950,7,1,17.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1951,7,1,17,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1952,7,1,17.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1953,7,1,21.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1954,7,1,20.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1955,7,1,24.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1956,7,1,21.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1957,7,1,16.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1958,7,1,22.8,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1959,7,1,18.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1960,7,1,17.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1961,7,1,17.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1962,7,1,18.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1963,7,1,28.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1964,7,1,25,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1965,7,1,17.8,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1966,7,1,21.4,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1967,7,1,22.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1968,7,1,25.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1969,7,1,17.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1970,7,1,17,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1971,7,1,24.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1972,7,1,22,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1973,7,1,21.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1974,7,1,19.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1975,7,1,21.7,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1976,7,1,20.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1977,7,1,22.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1978,7,1,17.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1979,7,1,20.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1980,7,1,19,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1981,7,1,18,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1982,7,1,14.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1983,7,1,23.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1984,7,1,21.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1985,7,1,19.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1986,7,1,17.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1987,7,1,18.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1988,7,1,15.7,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1989,7,1,21.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1990,7,1,19.8,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1991,7,1,18.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1992,7,1,16.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1993,7,1,19,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1994,7,1,20.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1995,7,1,24.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1996,7,1,23.4,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1997,7,1,24.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1998,7,1,17.8,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,1999,7,1,21.6,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2000,7,1,20.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2001,7,1,20.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2002,7,1,26.1,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2003,7,1,21,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2004,7,1,19.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2005,7,1,25.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2006,7,1,19.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2007,7,1,14.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2008,7,1,19.2,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2009,7,1,20.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2010,7,1,16.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2011,7,1,20.9,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2012,7,1,22.7,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2013,7,1,19.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2014,7,1,26.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2015,7,1,19.7,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2016,7,1,19.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2017,7,1,21.8,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2018,7,1,28.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2019,7,1,19.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2020,7,1,25,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2021,7,1,19.5,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2022,7,1,23.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2023,7,1,23.3,45.38,-75.72
"Ottawa","OTTAWA CDA",4333,2024,7,1,19.5,45.38,-75.72
"Toronto","WOODBRIDGE",5148,1949,7,1,24.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1950,7,1,14.2,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1951,7,1,18.1,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1952,7,1,17.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1953,7,1,20.9,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1954,7,1,22.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1955,7,1,24.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1956,7,1,22,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1957,7,1,15,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1958,7,1,24.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1959,7,1,20,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1960,7,1,17.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1961,7,1,17,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1962,7,1,18.4,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1963,7,1,26.1,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1964,7,1,24.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1965,7,1,16.4,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1966,7,1,22.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1967,7,1,21.4,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1968,7,1,25.9,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1969,7,1,17,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1970,7,1,19.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1971,7,1,25,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1972,7,1,19.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1973,7,1,21.1,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1974,7,1,17.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1975,7,1,19.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1976,7,1,19.2,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1977,7,1,21.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1978,7,1,17,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1979,7,1,18,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1980,7,1,17,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1981,7,1,20.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1982,7,1,14.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1983,7,1,23.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1984,7,1,19.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1985,7,1,17.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1986,7,1,13.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1987,7,1,16.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1988,7,1,16,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1989,7,1,19.5,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1990,7,1,19.3,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1991,7,1,19.8,43.78,-79.6
"Toronto","WOODBRIDGE",5148,1994,7,1,20,43.78,-79.6
"Toronto","TORONTO NORTH YORK",26953,1995,7,1,22,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,1996,7,1,21.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,1997,7,1,22.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,1998,7,1,20.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,1999,7,1,18.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2000,7,1,20.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2001,7,1,18.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2002,7,1,26.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2003,7,1,20.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2004,7,1,21.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2005,7,1,25.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2006,7,1,22.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2007,7,1,15.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2008,7,1,18.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2009,7,1,19.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2010,7,1,15.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2011,7,1,17.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2012,7,1,24.8,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2013,7,1,20,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2014,7,1,26.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2015,7,1,19,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2016,7,1,17.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2017,7,1,22.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2018,7,1,28.3,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2019,7,1,20,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2020,7,1,23.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2021,7,1,22,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2022,7,1,23,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2023,7,1,23.5,43.78,-79.47
"Toronto","TORONTO NORTH YORK",26953,2024,7,1,17.5,43.78,-79.47
"Victoria","VICTORIA GONZALES HTS",113,1949,7,1,14.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1950,7,1,14.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1951,7,1,15.6,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1952,7,1,14.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1953,7,1,14.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1954,7,1,12.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1955,7,1,12.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1956,7,1,14.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1957,7,1,14.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1958,7,1,15.3,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1959,7,1,14.7,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1960,7,1,13.9,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1961,7,1,15,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1962,7,1,13.1,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1963,7,1,15,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1964,7,1,15,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1965,7,1,15.6,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1966,7,1,11.7,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1967,7,1,19.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1968,7,1,18.9,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1969,7,1,19.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1970,7,1,14.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1971,7,1,13.4,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1972,7,1,15.3,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1973,7,1,11.7,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1974,7,1,14.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1975,7,1,15,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1976,7,1,13.1,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1977,7,1,13.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1978,7,1,15.9,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1979,7,1,10.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1980,7,1,13.9,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1981,7,1,15.3,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1982,7,1,14.3,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1983,7,1,14.1,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1984,7,1,13.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1985,7,1,15.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1986,7,1,13.7,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1987,7,1,15.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1988,7,1,13.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1994,7,1,15.7,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1995,7,1,18.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1996,7,1,15.1,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1997,7,1,14.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1998,7,1,14.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,1999,7,1,13.8,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,2000,7,1,15.1,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,2001,7,1,15.5,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,2002,7,1,15.2,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,2003,7,1,15,48.41,-123.33
"Victoria","VICTORIA GONZALES HTS",113,2004,7,1,15.9,48.41,-123.33
"Victoria","VICTORIA GONZALES CS",114,2005,7,1,16.5,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2006,7,1,15.6,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2007,7,1,16.1,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2008,7,1,15.3,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2009,7,1,17.4,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2010,7,1,11.8,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2011,7,1,13.5,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2012,7,1,14.2,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2013,7,1,19,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2014,7,1,22.5,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2015,7,1,19.2,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2016,7,1,13.4,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2017,7,1,13.9,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2018,7,1,14.9,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2019,7,1,17.1,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2020,7,1,13.1,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2021,7,1,15.4,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2022,7,1,16.2,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2023,7,1,16.3,48.41,-123.32
"Victoria","VICTORIA GONZALES CS",114,2024,7,1,16.6,48.41,-123.32
"Edmonton","EDMONTON CITY CENTRE A",1867,1949,7,1,16.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1950,7,1,18.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1951,7,1,13.3,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1952,7,1,14.7,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1953,7,1,16.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1954,7,1,15.9,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1955,7,1,13.6,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1956,7,1,14.5,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1957,7,1,14.5,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1958,7,1,14.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1959,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1960,7,1,17.5,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1961,7,1,14.5,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1962,7,1,13.6,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1963,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1964,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1965,7,1,18.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1966,7,1,15,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1967,7,1,15.3,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1968,7,1,14.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1969,7,1,14.2,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1970,7,1,13.9,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1971,7,1,16.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1972,7,1,10.3,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1973,7,1,12.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1974,7,1,13.9,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1975,7,1,18.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1976,7,1,17.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1977,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1978,7,1,19.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1979,7,1,14.6,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1980,7,1,17.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1981,7,1,16.6,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1982,7,1,19.9,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1983,7,1,17.1,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1984,7,1,14.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1985,7,1,19.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1986,7,1,18.3,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1987,7,1,17.5,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1988,7,1,15.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1989,7,1,15.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1990,7,1,16.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1991,7,1,18.8,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1992,7,1,14.4,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1994,7,1,17.2,53.57,-113.52
"Edmonton","EDMONTON CITY CENTRE A",1867,1995,7,1,16.4,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,1996,7,1,18.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,1997,7,1,14.4,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,1998,7,1,17.9,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,1999,7,1,13.7,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2000,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2001,7,1,17.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2002,7,1,15.4,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2003,7,1,17.7,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2004,7,1,19.5,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2005,7,1,16.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2006,7,1,19.1,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2007,7,1,16.5,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2008,7,1,19.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2009,7,1,13,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2010,7,1,13.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2011,7,1,15,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2012,7,1,17.3,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2013,7,1,22.4,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2014,7,1,18.7,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2015,7,1,20.6,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2016,7,1,18.3,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2017,7,1,20.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2018,7,1,15.4,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2019,7,1,13.1,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2020,7,1,14.8,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2021,7,1,29.3,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2022,7,1,16.7,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2023,7,1,18.2,53.57,-113.52
"Edmonton","EDMONTON BLATCHFORD",27214,2024,7,1,19.2,53.57,-113.52
"Halifax","ST MARGARET'S BAY",6456,1949,7,1,15.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1950,7,1,15.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1951,7,1,18.9,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1952,7,1,16.9,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1953,7,1,18.6,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1954,7,1,15.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1955,7,1,18.6,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1956,7,1,16.1,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1957,7,1,16.1,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1958,7,1,18.1,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1959,7,1,17.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1960,7,1,18.4,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1961,7,1,14.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1962,7,1,19.2,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1964,7,1,14.2,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1965,7,1,17,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1966,7,1,16.4,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1967,7,1,16.1,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1968,7,1,19.7,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1969,7,1,17,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1970,7,1,14.2,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1971,7,1,19.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1972,7,1,16.7,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1973,7,1,15.6,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1974,7,1,15.6,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1975,7,1,15.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1976,7,1,13.9,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1977,7,1,15.6,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1978,7,1,13.9,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1979,7,1,15.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1980,7,1,15.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1981,7,1,20.3,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1982,7,1,13.5,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1983,7,1,15,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1984,7,1,20,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1985,7,1,15.8,44.7,-63.9
"Halifax","ST MARGARET'S BAY",6456,1986,7,1,15.3,44.7,-63.9
